t_s,mx_uT,my_uT,mz_uT
34.714,8.975517299211694,-32.45083322650198,-40.380499770244256
34.715,9.024238474363692,-32.4617013565047,-40.151271978872316
34.716,8.721033274196232,-32.69454237358235,-40.21172216591016
34.717,8.99593076119361,-32.574587469632874,-39.90736213850403
34.718,8.756244352065773,-32.51997438155193,-40.177341892165714
34.719,8.609405923817663,-32.78009904746241,-39.85805481001185
34.72,8.681433537228639,-32.85851014971283,-39.95449947133858
34.721000000000004,8.44776540221242,-32.8020591336167,-39.803394556666134
34.722,8.47539620334039,-32.84136193922396,-39.92077449981787
34.723,8.224041073530799,-33.06592561713335,-39.758498677586914
34.724000000000004,8.4637213482598,-33.08811500029652,-39.77965115207061
34.725,8.430083741417754,-33.231007384259065,-39.86953932833263
34.726,8.302712020907087,-33.184495256386455,-39.66286097297823
34.727000000000004,8.32474062247142,-33.272405163829724,-39.846202353802965
34.728,8.131431247553127,-33.37607617603905,-39.74964168343272
34.729,7.769478805005746,-33.20896328114305,-39.471046423697636
34.730000000000004,7.745585367740838,-33.6743659118853,-39.43652846887772
34.731,7.974644472647815,-33.49627686732027,-39.49816553663399
34.732,7.964338207127979,-33.50380248840804,-39.42976952158927
34.733000000000004,7.612045667802738,-33.68217077200677,-39.22331878095748
34.734,7.609093770751214,-33.760320520937775,-39.459253068494405
34.735,7.790129143623673,-33.894699064303914,-39.26654052287146
34.736000000000004,7.7045749061859095,-33.90330717422827,-38.9392194602534
34.737,7.618613905896148,-33.833503584328504,-39.05939439751082
34.738,7.540560305242367,-33.87160898807688,-39.03376179919428
34.739,7.395574687007516,-33.902730788680614,-39.01540776986385
34.74,7.462841492408129,-33.869881269471776,-39.14503291716644
34.741,7.470248617677321,-34.06271881542623,-39.119169784265814
34.742,7.384616609581424,-34.20792645618772,-38.972451090846036
34.743,7.24575454279791,-34.259887840229915,-38.97232902070315
34.744,7.033706525400572,-34.34973716214906,-38.826742156172294
34.745,7.028267664637692,-34.34005220014653,-38.64930908985109
34.746,6.759376736584071,-34.370387307808684,-38.79471292041325
34.747,7.108046650759589,-34.40446648675064,-38.581763725803135
34.748,6.928737603701872,-34.521656446738554,-38.64488811723206
34.749,6.755962573532445,-34.404332550394734,-38.404943141182834
34.75,6.825583915740608,-34.62941429421175,-38.50485868310944
34.751,6.739430524477812,-34.73679940037798,-38.29782948455507
34.752,6.601925129376758,-34.77897763026732,-38.38802801384617
34.753,6.474957917302297,-34.81229041860249,-38.43678225167152
34.754,6.493440198444524,-34.8693631569813,-38.197791997499685
34.755,6.3507666070731075,-35.004421203087695,-38.30153424746043
34.756,6.245931685382743,-34.74929234070722,-38.1251284237005
34.757,6.350826584809037,-34.81291738525887,-38.22861992457259
34.758,6.286739536775087,-35.024323053602814,-37.92470325210223
34.759,6.106154145375401,-35.18605893225264,-38.22048027482843
34.76,6.192548366471805,-35.14515140382284,-38.241366586213665
34.761,6.226071577640647,-35.19659889250308,-37.85651235943802
34.762,5.964501263363243,-35.33779346608255,-38.021329493282295
34.763,5.822210701736653,-35.20259658276589,-37.93098518285695
34.764,5.832329883778832,-35.51960204379958,-37.76952940504533
34.765,5.710627511507578,-35.51842867051021,-37.60004626804924
34.766,5.565320518959921,-35.52604607878653,-37.653424996382384
34.767,5.707558715719024,-35.34428867461698,-37.646052082138816
34.768,5.557426423884076,-35.572391437115655,-37.502461396019996
34.769,5.5677597210161345,-35.75378128637022,-37.64099329646411
34.77,5.390192774719632,-35.686587086089396,-37.46010103414627
34.771,5.262322830751811,-35.687662383901674,-37.545493478023054
34.772,5.380828554024249,-35.757614764257745,-37.27576821579634
34.773,4.980443246145847,-35.808549076851094,-37.384337355796816
34.774,5.025722179177042,-35.84330593700241,-37.317776207686165
34.775,4.99887872842614,-36.062490514614105,-37.51302560310404
34.776,5.01356809337869,-35.86712633275811,-37.08006320819277
34.777,5.0598273052225196,-35.94820435728379,-37.26507585709982
34.778,4.693383806617281,-35.873418190024886,-37.33333365358273
34.779,4.567125617431478,-36.31330286321256,-37.07922033144356
34.78,4.623107607870582,-36.1203147791315,-37.066555449772025
34.781,4.6191593810063045,-36.19484311352877,-36.91457691729183
34.782000000000004,4.376234603930328,-36.1282605925924,-36.965074008295545
34.783,4.4405934260653215,-36.29157976790881,-36.908639492256576
34.784,4.3665524437818455,-36.434781844496214,-36.73139360630661
34.785000000000004,4.414075562654883,-36.38188834711563,-36.681323026327355
34.786,4.1863758111542015,-36.49116927440935,-36.61544213570495
34.787,4.155654379317556,-36.38201562946974,-36.627349187571504
34.788000000000004,4.201718228923056,-36.481224415077456,-36.58570513724621
34.789,3.9212778299007196,-36.60137411398433,-36.637813422875055
34.79,3.891234484916416,-36.73239733962353,-36.510702110809085
34.791000000000004,3.8437070887034728,-36.646023003194266,-36.29964776912976
34.792,3.8077368966838017,-36.72378886821404,-36.372200230078725
34.793,3.584258796793845,-36.769130712073434,-36.382491343470214
34.794000000000004,3.4726066324715266,-36.894539458262,-36.38269891318326
34.795,3.43071310694199,-36.924487531416226,-36.159762722843034
34.796,3.4454250960275914,-36.89033862748099,-36.219758354575276
34.797000000000004,3.425693762241148,-37.03132754712764,-36.29866463977732
34.798,3.095749254983735,-37.00710080911391,-36.42693488391434
34.799,3.1759031650260403,-36.95610955301017,-36.286280982743115
34.800000000000004,3.097893793636542,-37.07488790669005,-35.97724772864067
34.801,2.8784321917662345,-37.20172303605647,-36.04066816654671
34.802,2.8065387947089846,-37.087952942158644,-36.109144113466485
34.803,2.850698524320014,-37.53655406347528,-36.08411174555724
34.804,2.7649643410083637,-37.20144278748465,-35.73288533432954
34.805,2.6243769000666317,-37.282143942134454,-35.990926952537656
34.806,2.5097029414384147,-37.573224071279206,-35.93360976384656
34.807,2.645293371484561,-37.426012062461496,-35.72473210465045
34.808,2.3340126499722373,-37.447050417226585,-35.665623343892605
34.809,2.5223390076634433,-37.684385961322455,-35.68439632221321
34.81,2.412534919828067,-37.565994219334414,-35.56509483675248
34.811,2.221719930142714,-37.52134831371885,-35.54027284318839
34.812,2.121797826727181,-37.42652779156034,-35.504214138294216
34.813,1.9457859488150213,-37.65865808375634,-35.57323616166984
34.814,1.9697627929774413,-37.61285341623938,-35.25972543857282
34.815,1.7837570431081902,-37.809859560894324,-35.55430653160168
34.816,1.6438646180489283,-37.77099896679911,-35.29240036606014
34.817,1.6858844033226292,-37.760615826654345,-35.19558545119808
34.818,1.7189562879847617,-37.81420836151903,-35.192212899976965
34.819,1.4784756630941651,-38.01500438669082,-35.31145815721614
34.82,1.5031802055597954,-38.00329910092451,-35.02137345219162
34.821,1.2656634823709858,-37.842273284109524,-35.072223536823756
34.822,1.2855363000568885,-38.063416387114465,-35.04955305785953
34.823,1.4037427524847517,-37.87917293129315,-34.90013718961587
34.824,0.9957001612108946,-38.19937544308631,-34.869275293016614
34.825,1.0650034337065841,-38.08964395654958,-34.85025348774349
34.826,1.0006589834592279,-38.10236816713664,-34.859255249475744
34.827,0.7351552348256712,-38.116518604716596,-34.835971761069565
34.828,0.8231687402382745,-38.07034526956964,-34.74000696194842
34.829,0.34967744151968133,-38.17404422887883,-34.80607484148835
34.83,0.46464398915088634,-38.20152969075738,-34.477093563822834
34.831,0.2755682207730517,-38.24036387612688,-34.78731301819152
34.832,0.5080744621613555,-38.27493143911655,-34.35979305137819
34.833,0.09403925395409055,-38.32904826765486,-34.6919984209911
34.834,0.2407017965913978,-38.246230367610785,-34.53403093925337
34.835,-0.011427371978942474,-38.5015511818456,-34.466281148175426
34.836,0.1402385456211223,-38.297839572568606,-34.43658926380651
34.837,-0.23044285196595887,-38.4367741811768,-34.17362857994534
34.838,-0.32939355861584674,-38.329764799329034,-34.144250627788445
34.839,-0.1937241418003276,-38.5457002244157,-34.18016085846979
34.84,-0.3470496976932812,-38.556107277212476,-34.027432707105355
34.841,-0.4621124390722475,-38.544162947392145,-34.18874305298751
34.842,-0.6444854730881824,-38.57136939461175,-34.1621807674351
34.843,-0.6899036403060015,-38.63883497511979,-34.11594555769015
34.844,-0.6649201106486025,-38.56452046129233,-34.108634270950255
34.845,-0.7712345826804755,-38.654602439589,-34.00000528289954
34.846000000000004,-0.7868808009964545,-38.594092302388084,-33.99514276730311
34.847,-0.9150883716580879,-38.64056182023089,-34.00014529764733
34.848,-1.099592732943257,-38.8351259138447,-33.79406454467287
34.849000000000004,-1.1640835234314921,-38.800020709856575,-34.00498619105162
34.85,-1.44557059747036,-38.72861190682647,-33.84299546043777
34.851,-1.2993156152370822,-38.890796722531576,-33.77882967963767
34.852000000000004,-1.5128155834449957,-38.7906813049981,-33.84140643701811
34.853,-1.527036189372684,-39.034086063232074,-33.63995182676877
34.854,-1.6818815038844552,-38.98437792530234,-33.47830373562196
34.855000000000004,-1.5149443393699777,-38.86159147528691,-33.54911280335359
34.856,-1.7393694424552395,-38.95398477639914,-33.54175722873374
34.857,-1.9580820184236798,-38.94033278953839,-33.43650518488629
34.858000000000004,-2.02032761511364,-38.9800054189029,-33.61542554714223
34.859,-2.185102015311065,-38.82481676320034,-33.22202916445583
34.86,-2.259008411649678,-39.21189809051506,-33.59665850631675
34.861000000000004,-2.1233465588202733,-38.929010466806865,-33.36688961879662
34.862,-2.3679778695189913,-39.117443322491425,-33.17572769553538
34.863,-2.6084055394228622,-39.02850049546004,-33.1292244294866
34.864,-2.49772008135517,-39.15773642389225,-33.27954238557451
34.865,-2.5190416616849323,-39.20402556796632,-33.13444489614479
34.866,-2.9818884722103256,-39.171376315583544,-33.14854953416923
34.867,-2.896761601998462,-39.1680883136601,-33.0217349435837
34.868,-2.946784636678067,-39.17345216749492,-33.051508708875794
34.869,-3.0151148598550677,-39.2739003908195,-33.00669555926494
34.87,-3.314392816358783,-39.26767359078465,-32.91202546549405
34.871,-3.4763618848786133,-39.3053192925053,-32.75793009350851
34.872,-3.3739927250361283,-39.45882722889967,-32.948137927730016
34.873,-3.645379519791226,-39.30195098433679,-32.780024448451044
34.874,-3.543758918845396,-39.14385571702524,-32.713084936452084
34.875,-3.7333154302105855,-39.50548803809398,-32.708754972867155
34.876,-3.811652112232186,-39.25146455766164,-32.937091002468726
34.877,-3.870460895308519,-39.52090553813868,-32.84938966203156
34.878,-4.186281646007203,-39.34089808908546,-32.633197051366245
34.879,-4.327256023193401,-39.35622422199998,-32.72879022590966
34.88,-4.354719349109728,-39.35150376656003,-32.487228633894944
34.881,-4.356717182232797,-39.3436296611302,-32.51797445144951
34.882,-4.561965637037921,-39.40102671501558,-32.58119319822171
34.883,-4.518333824047003,-39.493647250129186,-32.338512433180966
34.884,-4.784024127471543,-39.385285813870084,-32.49573620814096
34.885,-4.650627416602358,-39.46556167284011,-32.50707411539461
34.886,-4.845483649114711,-39.453708980619396,-32.39322070484898
34.887,-4.884696833941349,-39.55031476887007,-32.25016580597509
34.888,-4.9719223795963465,-39.47459778628291,-32.37710362603475
34.889,-5.0349333904878835,-39.4428913128172,-32.26868966612237
34.89,-5.339998980330277,-39.41840867696922,-32.18044605528914
34.891,-5.614673856389891,-39.342824930205786,-32.18691986280942
34.892,-5.499913978436148,-39.71744833283868,-32.204060038152825
34.893,-5.717249400415947,-39.52504851394426,-32.30320718674678
34.894,-5.662443604327089,-39.46609032988198,-32.23530924754769
34.895,-5.793441593498497,-39.77708615519818,-31.952205099575497
34.896,-5.876489183779767,-39.380738836663625,-31.738435222403332
34.897,-5.94671105994351,-39.68452446709637,-32.01943745893413
34.898,-6.248267214211384,-39.537584830725876,-31.832262029385536
34.899,-6.053421958622427,-39.82690377699093,-31.943798960164894
34.9,-6.0930111287923285,-39.51449019511683,-32.07100376025884
34.901,-6.46953985635105,-39.634277109504104,-31.820803991502288
34.902,-6.42261095477295,-39.53454780736204,-31.81452663961151
34.903,-6.593464242360572,-39.67866036858113,-31.66077439625245
34.904,-6.546398807711246,-39.546117939515256,-31.674502157347337
34.905,-6.630624337330051,-39.74187461261746,-31.681873226651106
34.906,-6.84293655274323,-39.5499716594932,-31.5032641455661
34.907000000000004,-6.894439930795848,-39.61651624996032,-31.678990596938217
34.908,-7.066592049465002,-39.55082905177601,-31.375593272116376
34.909,-7.247393285723618,-39.59029561364334,-31.564213122569285
34.910000000000004,-7.288153169544771,-39.66663951870385,-31.53940605888215
34.911,-7.41170462735571,-39.739114441963,-31.417745844674727
34.912,-7.444889760811713,-39.77918502909441,-31.286924611823306
34.913000000000004,-7.586983565078851,-39.56231792082568,-31.42014223902205
34.914,-7.783698708100976,-39.60154335963473,-31.301942453128742
34.915,-7.808368483457788,-39.46971710968889,-31.39466929388677
34.916000000000004,-7.842035766057468,-39.628257406579046,-31.247716237911824
34.917,-8.093806501256656,-39.609903925501264,-31.30277790731578
34.918,-8.217051971524986,-39.67463006005293,-31.21093277120439
34.919000000000004,-8.148129160910148,-39.57991629089761,-31.431460104007435
34.92,-8.386597125316134,-39.53047192807207,-31.081843072399312
34.921,-8.532078758181475,-39.53901404549656,-31.238995580635578
34.922000000000004,-8.41503038723518,-39.672573030834954,-30.936102753326992
34.923,-8.4821106128728,-39.729387109283145,-31.11633100340693
34.924,-8.826040519432174,-39.69760805508313,-30.983229712247518
34.925000000000004,-8.69258378011622,-39.61454685325163,-31.0848505196432
34.926,-8.822019926619072,-39.71151167944788,-31.00136702652257
34.927,-8.959953279586902,-39.67812605778439,-31.019031490055646
34.928,-9.206200115259376,-39.5059521587092,-30.868262102452068
34.929,-9.26786363069456,-39.46105800760351,-30.842361618790676
34.93,-9.295163536323301,-39.50903346089687,-30.802524709450722
34.931,-9.460043571039158,-39.57763927325368,-30.850287775825485
34.932,-9.337427856023073,-39.519795731613776,-30.62811049627684
34.933,-9.808041805501531,-39.711668812876844,-30.792946763692086
34.934,-9.707720046924814,-39.55799525743786,-30.76146192337497
34.935,-9.668967737402475,-39.489476889369186,-30.651919811215517
34.936,-10.0209794832075,-39.65796526363077,-30.705922865587347
34.937,-10.179510849525961,-39.597529276031885,-30.425467742624303
34.938,-10.296059569665081,-39.49018087815957,-30.422038652650212
34.939,-10.250588319530856,-39.684069443300714,-30.53152354250502
34.94,-10.492498182146893,-39.48028104036046,-30.54881801742596
34.941,-10.635286068098303,-39.39949947179626,-30.44019615453238
34.942,-10.46038664063348,-39.51690684875781,-30.43270098730112
34.943,-10.752853890154562,-39.38058255210966,-30.238990713578584
34.944,-10.937682597336277,-39.462158142960845,-30.36634227621538
34.945,-10.905846708835329,-39.5498001344055,-30.546424606077608
34.946,-10.846076391072359,-39.41802171270943,-30.366724712333472
34.947,-11.149491240407565,-39.404352741128434,-30.403629622245223
34.948,-11.141359386245409,-39.47625803862912,-30.299777023668703
34.949,-11.164108969393073,-39.15590079084636,-30.3928383616545
34.95,-11.392860283464174,-39.299987581737476,-30.290881240996836
34.951,-11.571161376975843,-39.18204329699785,-30.20915444180941
34.952,-11.713222274433276,-39.44828525828817,-30.161255055071617
34.953,-11.68767551628061,-39.42480871260752,-30.32072489016361
34.954,-11.793797372339458,-39.42912636966425,-30.148660458618703
34.955,-11.974185564621864,-39.39202116725294,-30.06348619405264
34.956,-12.01924115571504,-39.33525672790261,-30.089100126316517
34.957,-12.225583106703203,-39.27675571977094,-30.1738628660841
34.958,-12.438669238846217,-39.163205642751784,-30.203841258253263
34.959,-12.34008643767884,-39.14353033838,-30.157630404755043
34.96,-12.485879050944792,-39.03103121047823,-30.02516930408553
34.961,-12.417871706703897,-39.271685034044594,-30.054383472505524
34.962,-12.778477519476189,-39.21357573351479,-29.90818750994708
34.963,-12.789719358044513,-39.28169537635087,-29.92478413297773
34.964,-12.990344265246806,-39.014963834430056,-29.948038983953353
34.965,-12.91926594359752,-39.018377800926366,-29.992758647439224
34.966,-13.03621130135086,-38.92832147760377,-29.95911482374345
34.967,-13.18055932614766,-38.953205768953126,-29.852956071730002
34.968,-13.268202436811334,-39.13897160806296,-29.720538724264955
34.969,-13.508247692701039,-38.80385133402504,-29.731587024661227
34.97,-13.655897922005288,-38.83954682153235,-29.627361108028023
34.971000000000004,-13.467306569412452,-39.03737620500823,-29.809608441833152
34.972,-13.63154224933736,-38.9949298406991,-29.872485423298528
34.973,-13.735491131129196,-38.808793497462055,-29.750284637202995
34.974000000000004,-13.873418688578065,-38.86372557808037,-29.914006623795967
34.975,-13.711746028264201,-38.83075250963246,-29.71312201541409
34.976,-14.303356988992972,-38.851644805363726,-29.554967230904523
34.977000000000004,-14.2847548994719,-38.75351885429463,-29.758613481158545
34.978,-14.279191904765682,-38.73148806534971,-29.714114656614353
34.979,-14.478307886473983,-38.754781615525715,-29.77328598798616
34.980000000000004,-14.546347246206834,-38.73245615062756,-29.56631082715298
34.981,-14.459445731796956,-38.52950266465365,-29.69977575094237
34.982,-14.651392674114422,-38.59473316792794,-29.589722595158563
34.983000000000004,-14.6880058606018,-38.73292534026824,-29.461065035575814
34.984,-14.850217118781126,-38.42080917995732,-29.493577590887742
34.985,-15.024601517553704,-38.55261530819785,-29.494510965145853
34.986000000000004,-15.154475729809326,-38.516103448207254,-29.47059530412487
34.987,-15.2632436616018,-38.5287658443288,-29.553747386203195
34.988,-15.385236130595482,-38.71517382338351,-29.395670401048044
34.989,-15.47200449677542,-38.36854732561872,-29.437254771859756
34.99,-15.573762678045217,-38.350985084670135,-29.17376578069148
34.991,-15.768273198429835,-38.256607419540856,-29.54086584406191
34.992,-15.877503541874363,-38.341789269569155,-29.399332939026607
34.993,-15.786582119128076,-38.329048519403266,-29.41640180616377
34.994,-15.928779940803354,-38.1759143857793,-29.39389174877859
34.995,-16.222708859874334,-38.238785399734205,-29.391888209367945
34.996,-16.01492956244459,-38.22975172059016,-29.29820845262282
34.997,-16.2581357322529,-38.11969100230367,-29.37178176540262
34.998,-16.06624234955116,-38.12903176371253,-29.358667715077036
34.999,-16.38474710636375,-38.042053889043856,-29.21933134083865
35.0,-16.56952883713997,-38.06401377377461,-29.467050575833166
35.001,-16.81508756908157,-37.99628211772643,-29.285545062905843
35.002,-16.806003250461924,-37.999900479469915,-29.228189242039683
35.003,-17.000609975495962,-37.82357606437295,-29.482496339785182
35.004,-16.86498600522445,-37.971665855905854,-29.41544978330122
35.005,-17.18761505523718,-37.94282785785155,-29.201720952820722
35.006,-17.071176529241118,-37.94578240607826,-29.21487548095043
35.007,-17.094974405541084,-37.754106053840474,-28.987231919245104
35.008,-17.524249401305287,-37.82774398612355,-29.307230967657322
35.009,-17.508411663488058,-37.709734328411955,-29.361603204147215
35.01,-17.49738447677776,-37.73271348914101,-29.151374627581916
35.011,-17.529166498052923,-37.66352872194317,-29.063955240352225
35.012,-17.780179720325012,-37.65520130883328,-29.275432953846362
35.013,-17.971855431943965,-37.75126858413362,-29.258396635185214
35.014,-17.953868135852296,-37.454775530351164,-29.144007319368498
35.015,-17.899308554901733,-37.68912359922248,-28.96246125940298
35.016,-18.164907657359038,-37.394342189262375,-29.124197604540345
35.017,-18.145164006466754,-37.45271455122811,-29.07851689069898
35.018,-18.242860420221344,-37.32567978585198,-29.019569206848868
35.019,-18.33716541087873,-37.393733471844754,-29.099282361446928
35.02,-18.51403618947182,-37.18597333817142,-28.977148738074415
35.021,-18.745896034870945,-37.36206556784655,-29.11707451395875
35.022,-18.627289399806855,-37.263285489406826,-29.19986574384458
35.023,-18.773399223647488,-37.247989184315216,-29.228532901210496
35.024,-18.94755785278045,-37.20314801773214,-29.121953842608544
35.025,-19.038971822314632,-37.11182241550618,-28.932054027562984
35.026,-18.993906739235126,-36.99311706357819,-29.207764194568345
35.027,-19.17204425285739,-37.0030934697875,-29.13830325213323
35.028,-19.260106318007246,-37.10543496563795,-29.176081390478668
35.029,-19.3346437158649,-36.85783102214639,-29.19062058888072
35.03,-19.325411798267123,-36.764421791851895,-29.15040212826736
35.031,-19.561051311546372,-36.612373832054324,-29.210276364160563
35.032000000000004,-19.733146167637333,-36.802547697556136,-29.11439905501322
35.033,-19.737235214938007,-36.711137512156576,-29.21484105951375
35.034,-19.855048969280436,-36.845887754527936,-29.142887844570378
35.035000000000004,-19.871327818880673,-36.581323946606474,-29.06024460437496
35.036,-20.139647028312446,-36.48326327846445,-29.155256865001395
35.037,-20.197932857070203,-36.39256199689836,-29.2442209415556
35.038000000000004,-20.168131581045674,-36.48985355530442,-28.958776145981805
35.039,-19.972186106104566,-36.28827635409252,-29.16656162087
35.04,-20.459054886710547,-36.480655022378244,-29.10480647900243
35.041000000000004,-20.471115495758195,-36.52350147002515,-29.345768062333903
35.042,-20.604276421313052,-36.193568700923194,-29.000681416160095
35.043,-20.653960552098027,-36.18401615822807,-29.09596587309859
35.044000000000004,-20.797952987530437,-36.03901266254571,-29.09764242152332
35.045,-20.93875148161477,-35.86648133000264,-28.917773097721792
35.046,-20.92890949612554,-35.9041898075537,-29.042018331069087
35.047000000000004,-21.019918673745355,-35.96266664351543,-29.009518038996138
35.048,-21.102948415721052,-35.8705720625283,-29.041961721370445
35.049,-21.11301019404158,-35.84879254407604,-29.163631592568315
35.050000000000004,-21.379673372732235,-35.74128331933995,-29.0217707150465
35.051,-21.393940026664286,-35.68830460459225,-28.952591614233295
35.052,-21.510151505917783,-35.63165177344049,-29.161705426552476
35.053,-21.627024942163562,-35.70584622074597,-28.932375812924768
35.054,-21.34389152981708,-35.498764594776326,-29.1167979602568
35.055,-21.73704292272801,-35.58866787859115,-29.123451507935116
35.056,-21.802657347453202,-35.6236298363268,-29.12363065213291
35.057,-21.846796650560602,-35.6491503463811,-28.89686711804704
35.058,-22.068911073093915,-35.136588036157846,-28.989849561792653
35.059,-21.94923558580847,-35.01636588993892,-28.868959707912655
35.06,-22.256828705285617,-35.314040503810425,-29.011473281188746
35.061,-22.32815244649882,-35.11452504221242,-29.135944018997343
35.062,-22.321749158495635,-35.318107950823325,-28.986564678948763
35.063,-22.350577353372056,-35.05449373224111,-28.987295953395193
35.064,-22.62503965479392,-35.18296550480751,-29.001125368427097
35.065,-22.61449416298383,-34.82075969608425,-29.001677749605378
35.066,-22.52449340361323,-35.076527543926275,-29.022995706239023
35.067,-22.695950037766558,-34.82547735646644,-29.230620655323808
35.068,-22.72235649713222,-34.582854666827096,-29.324305513110733
35.069,-22.771353415863917,-34.81287532988657,-29.075114051899497
35.07,-22.771348372034232,-34.516493913264846,-29.117743295733828
35.071,-23.037335160126666,-34.51763595782741,-29.095385260792764
35.072,-23.090683324464912,-34.557170029945574,-29.16865811151391
35.073,-23.202349837058712,-34.508961163634766,-29.250093929423745
35.074,-23.301457111904664,-34.302308404238666,-28.974922476253294
35.075,-23.28633829729051,-34.42761877813753,-29.233949696228848
35.076,-23.37581305219196,-34.288211934909604,-29.220519602813724
35.077,-23.594462376430343,-34.28959771722933,-29.334810245856282
35.078,-23.638615549041514,-34.25099619476598,-29.3090872097987
35.079,-23.6231210530022,-34.17736973130258,-29.3156902054535
35.08,-23.785093195826665,-34.174681066419545,-29.175581895331838
35.081,-23.725632912197412,-33.81784284637794,-29.11104987816872
35.082,-23.72855399667297,-33.96611913403872,-29.356255018995146
35.083,-24.042991859947374,-33.91553989342897,-29.374170239749112
35.084,-24.276317753634483,-33.75111430559942,-29.398982713666197
35.085,-24.076251164397664,-33.710279145251555,-29.34529991635272
35.086,-24.17482117108341,-33.59596106990158,-29.344842974901567
35.087,-24.26593957123419,-33.82800934724414,-29.22243134905644
35.088,-24.45566292383116,-33.623740125846766,-29.08319289686887
35.089,-24.456076589112545,-33.28029456645186,-29.37626352731134
35.09,-24.49372569447183,-33.35852928854802,-29.374856102794283
35.091,-24.522789764230655,-33.21006253606236,-29.296178455939806
35.092,-24.74434636431376,-33.284193675922374,-29.361270430869023
35.093,-24.857555860241522,-32.903320345435645,-29.46146817982027
35.094,-24.936710050588886,-33.02062836507737,-29.20237902278921
35.095,-24.858622801621998,-33.125246159360756,-29.41170350195856
35.096000000000004,-24.905875706007034,-33.07885672518789,-29.56690065290884
35.097,-25.142782283949263,-32.98376333257938,-29.548210728352725
35.098,-24.873366122952596,-32.98604917396088,-29.443442928920444
35.099000000000004,-25.149875775850674,-32.64602866524374,-29.541859180738484
35.1,-25.267843307939437,-32.67993889049694,-29.54132579344584
35.101,-25.339171137250567,-32.596790855278655,-29.40404324051152
35.102000000000004,-25.303692752487308,-32.37125176871525,-29.519134945036985
35.103,-25.49905449006192,-32.26533768068209,-29.563184814184275
35.104,-25.358996986130173,-32.386001306184916,-29.558007823260898
35.105000000000004,-25.664428348642982,-32.3695282786225,-29.46067288989723
35.106,-25.789567161291643,-32.20517910701359,-29.60377266709575
35.107,-25.695763946140712,-32.14740506051664,-29.55144823871539
35.108000000000004,-25.95044128891689,-32.15542728142388,-29.583085476151147
35.109,-26.11643995491499,-32.00647421086259,-29.66890408607588
35.11,-25.87716562767755,-32.13851270032465,-29.627079340652806
35.111000000000004,-26.041763071550022,-31.9800726432402,-29.70369366909465
35.112,-25.875497514392688,-31.79643052880932,-29.64885031851936
35.113,-26.190382721431646,-32.00509864971932,-29.874081225246808
35.114,-26.244624922326725,-31.685335823757644,-29.74226935659135
35.115,-26.374392157478038,-31.48885764645619,-29.582964534184885
35.116,-26.165951215948844,-31.681433646039892,-29.69233733386517
35.117,-26.457932180020414,-31.472275339559676,-29.705642455576417
35.118,-26.445464482009537,-31.567244226134328,-30.043938828160353
35.119,-26.389193336170475,-31.26284352724255,-29.871009166038785
35.12,-26.526581452552257,-31.151727431944945,-29.93373244872343
35.121,-26.60194635164615,-31.06701532511924,-29.84163483565547
35.122,-26.780363771161948,-31.16094117691916,-29.922223352400376
35.123,-26.799481188713496,-31.150085552373724,-29.797336716668497
35.124,-26.786139664751424,-30.746446275722025,-30.18407225557948
35.125,-26.846490338914208,-31.076661007463528,-29.91956590352514
35.126,-26.997153810019178,-30.87517906199862,-29.863006220548026
35.127,-26.98474559310175,-30.785201935300325,-29.878208212502347
35.128,-27.023252852757242,-30.612466231644994,-30.107540669557828
35.129,-27.185532078018134,-30.56458378641711,-29.888759604309957
35.13,-27.33005071199658,-30.42345972296331,-30.085052832741976
35.131,-27.106030917709095,-30.457702192296153,-29.96561253921863
35.132,-27.106925815239897,-30.340709855952408,-30.223040459829257
35.133,-27.24752927444229,-30.23421652494364,-30.19645444515597
35.134,-27.388144997730485,-30.084748400683914,-30.122999202300402
35.135,-27.332700092222726,-30.228412276047358,-30.293688678041665
35.136,-27.323824321005354,-30.099959441546297,-30.256338686063007
35.137,-27.478432878939397,-29.922853083412356,-30.241416687432885
35.138,-27.515039279257753,-29.7923636166028,-30.25789150338223
35.139,-27.63572483119511,-29.875275911420097,-30.332524943111085
35.14,-27.75755719148129,-29.692265598917274,-30.321122766015264
35.141,-27.70368166549553,-29.72524627310287,-30.316617490673305
35.142,-28.03392756245911,-29.63704725884052,-30.51270342829238
35.143,-27.983908126165602,-29.46848222347974,-30.381595109195736
35.144,-27.971999554053017,-29.549666035911073,-30.63982423160683
35.145,-28.053193327581983,-29.193088208873046,-30.5671436192677
35.146,-28.098491944667625,-29.199782048778996,-30.446392848738306
35.147,-28.11249119655226,-29.31783558257907,-30.51907801541496
35.148,-28.141815882316788,-29.15288134359928,-30.744889883054253
35.149,-28.05782959827119,-29.171676901560655,-30.59420826479163
35.15,-28.310030625100733,-29.106349378023577,-30.55881145617594
35.151,-28.126877185669464,-28.934102554974448,-30.55793489281315
35.152,-28.4718605123543,-28.941008382612967,-30.768156718112404
35.153,-28.305722089203226,-28.876656993875127,-30.764716948329415
35.154,-28.289093719572087,-28.640186033092395,-30.808855482835135
35.155,-28.234379671835224,-28.572264531097016,-30.73514339017064
35.156,-28.530350222266296,-28.593493272941707,-30.872637273517878
35.157000000000004,-28.53747907302907,-28.440955715224412,-30.73821716755126
35.158,-28.611940742191695,-28.299334255364915,-31.095007757741207
35.159,-28.65157380761101,-28.25340802520983,-30.790315016160406
